analysis_view,conference,analysis_stratum,dimension,value,papers,papers_present,paper_prevalence,design_weighted_prevalence,mean_count_per_paper,median_count_per_paper,status
combined_400,ICML,outstanding,abstract_function,problem_gap,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,abstract_function,qualitative_result,2,2,1.0,1.0,1.0,1.0,interim
combined_400,ICML,outstanding,abstract_function,quantitative_result,2,2,1.0,1.0,1.0,1.0,interim
combined_400,ICML,outstanding,abstract_function,theory,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,appendix_category,additional_result,2,2,1.0,1.0,1.0,1.0,interim
combined_400,ICML,outstanding,appendix_category,dataset_detail,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,appendix_category,extended_method,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,appendix_category,failure_case,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,appendix_category,hyperparameter,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,appendix_category,implementation_detail,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,appendix_category,other,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,appendix_category,proof,2,1,0.5,0.5,2.0,2.0,interim
combined_400,ICML,outstanding,appendix_category,robustness,2,1,0.5,0.5,1.5,1.5,interim
combined_400,ICML,outstanding,claim_status,closed,2,2,1.0,1.0,2.0,2.0,interim
combined_400,ICML,outstanding,claim_status,not_testable_here,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,claim_status,partially_closed,2,2,1.0,1.0,4.0,4.0,interim
combined_400,ICML,outstanding,limitation_type,unspecified,2,2,1.0,1.0,6.0,6.0,interim
combined_400,ICML,outstanding,theory_kind,corollary,2,1,0.5,0.5,3.0,3.0,interim
combined_400,ICML,outstanding,theory_kind,lemma,2,1,0.5,0.5,9.0,9.0,interim
combined_400,ICML,outstanding,theory_kind,numbered_equation,2,2,1.0,1.0,26.0,26.0,interim
combined_400,ICML,outstanding,theory_kind,proof,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,theory_kind,proposition,2,1,0.5,0.5,4.0,4.0,interim
combined_400,ICML,outstanding,theory_kind,theorem,2,1,0.5,0.5,3.0,3.0,interim
combined_400,ICML,outstanding,theory_role,core_chain,2,2,1.0,1.0,14.0,14.0,interim
combined_400,ICML,outstanding,theory_role,diagnostic,2,2,1.0,1.0,1.0,1.0,interim
combined_400,ICML,outstanding,theory_role,explanation,2,1,0.5,0.5,13.5,13.5,interim
combined_400,ICML,outstanding,theory_role,guarantee,2,2,1.0,1.0,17.0,17.0,interim
combined_400,ICML,outstanding,visual_kind,algorithm,2,1,0.5,0.5,1.5,1.5,interim
combined_400,ICML,outstanding,visual_kind,figure,2,1,0.5,0.5,6.0,6.0,interim
combined_400,ICML,outstanding,visual_kind,table,2,1,0.5,0.5,3.0,3.0,interim
combined_400,ICML,outstanding,visual_module,appendix,2,1,0.5,0.5,3.5,3.5,interim
combined_400,ICML,outstanding,visual_module,introduction,2,1,0.5,0.5,0.5,0.5,interim
combined_400,ICML,outstanding,visual_module,method,2,1,0.5,0.5,1.0,1.0,interim
combined_400,ICML,outstanding,visual_module,results,2,1,0.5,0.5,3.5,3.5,interim
combined_400,ICML,outstanding,visual_module,theory,2,2,1.0,1.0,2.0,2.0,interim
combined_400,ICML,spotlight,abstract_function,core_idea,49,49,1.0,1.0,1.0,1.0,interim
combined_400,ICML,spotlight,abstract_function,experimental_setup,49,36,0.734693878,0.734693878,0.734693878,1.0,interim
combined_400,ICML,spotlight,abstract_function,impact_claim,49,44,0.897959184,0.897959184,0.897959184,1.0,interim
combined_400,ICML,spotlight,abstract_function,limitation,49,11,0.224489796,0.224489796,0.224489796,0.0,interim
combined_400,ICML,spotlight,abstract_function,method,49,49,1.0,1.0,1.0,1.0,interim
combined_400,ICML,spotlight,abstract_function,object_scope,49,49,1.0,1.0,1.0,1.0,interim
combined_400,ICML,spotlight,abstract_function,problem_gap,49,46,0.93877551,0.93877551,0.93877551,1.0,interim
combined_400,ICML,spotlight,abstract_function,qualitative_result,49,44,0.897959184,0.897959184,0.897959184,1.0,interim
combined_400,ICML,spotlight,abstract_function,quantitative_result,49,21,0.428571429,0.428571429,0.428571429,0.0,interim
combined_400,ICML,spotlight,abstract_function,theory,49,26,0.530612245,0.530612245,0.530612245,1.0,interim
combined_400,ICML,spotlight,appendix_category,ablation,49,13,0.265306122,0.265306122,0.408163265,0.0,interim
combined_400,ICML,spotlight,appendix_category,additional_result,49,35,0.714285714,0.714285714,1.306122449,1.0,interim
combined_400,ICML,spotlight,appendix_category,broader_impact,49,2,0.040816327,0.040816327,0.040816327,0.0,interim
combined_400,ICML,spotlight,appendix_category,dataset_detail,49,23,0.469387755,0.469387755,0.612244898,0.0,interim
combined_400,ICML,spotlight,appendix_category,ethics_impact,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,appendix_category,extended_method,49,35,0.714285714,0.714285714,1.224489796,1.0,interim
combined_400,ICML,spotlight,appendix_category,failure_case,49,7,0.142857143,0.142857143,0.163265306,0.0,interim
combined_400,ICML,spotlight,appendix_category,hyperparameter,49,25,0.510204082,0.510204082,0.551020408,1.0,interim
combined_400,ICML,spotlight,appendix_category,implementation_detail,49,35,0.714285714,0.714285714,1.102040816,1.0,interim
combined_400,ICML,spotlight,appendix_category,other,49,20,0.408163265,0.408163265,0.571428571,0.0,interim
combined_400,ICML,spotlight,appendix_category,proof,49,26,0.530612245,0.530612245,1.428571429,1.0,interim
combined_400,ICML,spotlight,appendix_category,qualitative_example,49,21,0.428571429,0.428571429,0.510204082,0.0,interim
combined_400,ICML,spotlight,appendix_category,reproducibility,49,17,0.346938776,0.346938776,0.510204082,0.0,interim
combined_400,ICML,spotlight,appendix_category,robustness,49,22,0.448979592,0.448979592,0.551020408,0.0,interim
combined_400,ICML,spotlight,claim_status,closed,49,46,0.93877551,0.93877551,1.795918367,2.0,interim
combined_400,ICML,spotlight,claim_status,not_testable_here,49,19,0.387755102,0.387755102,0.387755102,0.0,interim
combined_400,ICML,spotlight,claim_status,open,49,11,0.224489796,0.224489796,0.244897959,0.0,interim
combined_400,ICML,spotlight,claim_status,partially_closed,49,49,1.0,1.0,4.346938776,4.0,interim
combined_400,ICML,spotlight,limitation_type,assumption,49,2,0.040816327,0.040816327,0.12244898,0.0,interim
combined_400,ICML,spotlight,limitation_type,assumption / causality,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,assumption/causality,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,baseline,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,compute,49,3,0.06122449,0.06122449,0.081632653,0.0,interim
combined_400,ICML,spotlight,limitation_type,data,49,2,0.040816327,0.040816327,0.06122449,0.0,interim
combined_400,ICML,spotlight,limitation_type,data/generality,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,deployment,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,deployment / ethics,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,deployment/ethics,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,ethics,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,generality,49,4,0.081632653,0.081632653,0.081632653,0.0,interim
combined_400,ICML,spotlight,limitation_type,method/causality,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,metric,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,scope,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,limitation_type,unspecified,49,44,0.897959184,0.897959184,6.163265306,7.0,interim
combined_400,ICML,spotlight,statistical_field_reported,aggregation_unit,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,aggregation_units,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,bayesian,49,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,bayesian_analysis,49,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,bootstrap,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,caption_self_containment,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,center,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,central_tendency,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,correlation,49,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,decision_quantities,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,denominator,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,dispersion,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,hypothesis_tests,49,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,intervals,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,multiple_comparisons,49,0,0.0,0.0,0.0,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,regression_or_fit,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,seed_task_dataset_levels,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,statistical_significance_vs_mechanism,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,statistical_field_reported,uncertainty_reporting,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,theory_kind,corollary,49,7,0.142857143,0.142857143,0.346938776,0.0,interim
combined_400,ICML,spotlight,theory_kind,displayed_equation,49,24,0.489795918,0.489795918,1.795918367,0.0,interim
combined_400,ICML,spotlight,theory_kind,lemma,49,14,0.285714286,0.285714286,1.06122449,0.0,interim
combined_400,ICML,spotlight,theory_kind,numbered_equation,49,45,0.918367347,0.918367347,18.530612245,12.0,interim
combined_400,ICML,spotlight,theory_kind,proof,49,19,0.387755102,0.387755102,0.87755102,0.0,interim
combined_400,ICML,spotlight,theory_kind,proposition,49,11,0.224489796,0.224489796,0.734693878,0.0,interim
combined_400,ICML,spotlight,theory_kind,theorem,49,20,0.408163265,0.408163265,1.734693878,0.0,interim
combined_400,ICML,spotlight,theory_role,core_chain,49,46,0.93877551,0.93877551,8.897959184,8.0,interim
combined_400,ICML,spotlight,theory_role,diagnostic,49,34,0.693877551,0.693877551,2.591836735,1.0,interim
combined_400,ICML,spotlight,theory_role,explanation,49,41,0.836734694,0.836734694,6.06122449,4.0,interim
combined_400,ICML,spotlight,theory_role,guarantee,49,24,0.489795918,0.489795918,7.530612245,0.0,interim
combined_400,ICML,spotlight,visual_kind,algorithm,49,28,0.571428571,0.571428571,1.204081633,1.0,interim
combined_400,ICML,spotlight,visual_kind,figure,49,48,0.979591837,0.979591837,12.265306122,10.0,interim
combined_400,ICML,spotlight,visual_kind,table,49,47,0.959183673,0.959183673,8.081632653,6.0,interim
combined_400,ICML,spotlight,visual_module,ablation,49,33,0.673469388,0.673469388,1.693877551,2.0,interim
combined_400,ICML,spotlight,visual_module,abstract,49,3,0.06122449,0.06122449,0.06122449,0.0,interim
combined_400,ICML,spotlight,visual_module,appendix,49,47,0.959183673,0.959183673,12.183673469,8.0,interim
combined_400,ICML,spotlight,visual_module,experimental_design,49,7,0.142857143,0.142857143,0.285714286,0.0,interim
combined_400,ICML,spotlight,visual_module,introduction,49,23,0.469387755,0.469387755,0.489795918,0.0,interim
combined_400,ICML,spotlight,visual_module,method,49,44,0.897959184,0.897959184,1.857142857,2.0,interim
combined_400,ICML,spotlight,visual_module,other,49,2,0.040816327,0.040816327,0.040816327,0.0,interim
combined_400,ICML,spotlight,visual_module,related_work,49,1,0.020408163,0.020408163,0.020408163,0.0,interim
combined_400,ICML,spotlight,visual_module,results,49,48,0.979591837,0.979591837,4.591836735,4.0,interim
combined_400,ICML,spotlight,visual_module,theory,49,11,0.224489796,0.224489796,0.326530612,0.0,interim
